Morningstar Category,Name_1,Name_2,3-year Rank_1,3-year Rank_2,Expense Ratio - Net_1,3 Year Sharpe Ratio_1,Standard Deviation_1,3 Yr_1,Beta_1,Manager Tenure_1,Inception Date_1,Assets (Millions)_1,Turnover Rates_1,Load (Y/N)_1,NTF_1,Expense Ratio - Net_2,3 Year Sharpe Ratio_2,Standard Deviation_2,3 Yr_2,Beta_2,Manager Tenure_2,Inception Date_2,Assets (Millions)_2,Turnover Rates_2,Load (Y/N)_2,NTF_2,interestingness
Real Estate,Knights of Columbus Real Estate Fund I Shares (KCRIX),Dunham Real Estate Stock Fund Class A (DAREX),93.0,86.0,0.01,-0.09,16.72,3.48,,2 years,09/30/2019,138.19,114.0,N,N,0.018,-0.04,17.8,4.36,1.23,0 year,12/10/2004,63.63,78.0,Y,N,5.235221345848836
Real Estate,Sterling Capital Real Estate Fund Institutional (STMDX),Cohen & Steers Realty Shares Fund Class I (CSJIX),34.0,30.0,0.0086,0.11,16.07,6.75,0.95,14 years,05/30/1980,62.02,7.62,N,N,0.0088,0.13,16.71,7.26,1.04,18 years,07/02/1991,7484.33,30.0,N,N,5.229094903346609
Real Estate,PGIM Real Estate Income Fund- Class A (PRKAX),abrdn Real Estate Fund Institutional Class (AIGYX),7.0,10.0,0.0135,0.27,15.72,9.34,0.88,11 years,06/03/2015,56.87,112.0,Y,N,0.01,0.25,15.4,8.93,0.96,8 years,12/29/1998,33.29,45.0,N,N,5.226463296252087
Real Estate,DWS RREEF Real Estate Securities Fund - Class Instl (RRRRX),NYLI CBRE Real Estate Class I (CRARX),61.0,86.0,0.0063,0.06,15.97,6.0,0.99,21 years,12/01/1999,937.62,106.0,N,N,0.0083,-0.03,16.92,4.45,1.01,6 years,12/31/1996,211.36,98.0,N,N,5.2252921832088575
Real Estate,Principal Real Estate Securities Fund Class C (PRCEX),Nuveen Real Estate Securities Select Fund A Class (TCREX),78.0,58.0,0.0208,0.01,15.82,5.25,0.93,25 years,12/06/2000,6109.0,18.5,Y,N,0.0083,0.07,16.4,6.11,1.03,20 years,10/01/2002,2538.21,7.0,Y,N,5.223699249264583
Real Estate,DWS RREEF Real Estate Securities Fund - Class C (RRRCX),Nuveen Real Estate Securities Select Fund A Class (TCREX),84.0,58.0,0.0173,-0.01,15.93,4.84,0.98,21 years,12/01/1999,937.62,106.0,Y,N,0.0083,0.07,16.4,6.11,1.03,20 years,10/01/2002,2538.21,7.0,Y,N,5.215937259960034
Real Estate,Cromwell CenterSquare Real Estate Fund Investor Class (MRESX),Nuveen Real Estate Securities Fund Class C (FRLCX),35.0,73.0,0.0109,0.1,16.87,6.69,1.03,22 years,12/31/1997,88.45,35.0,N,Y,0.0192999999999999,0.04,15.77,5.59,0.97,15 years,06/30/1995,761.39,62.0,Y,N,5.215788716552994
Real Estate,PGIM US Real Estate Fund- Class Z (PJEZX),Baron Real Estate Income Fund Institutional Shares (BRIIX),4.0,2.0,0.01,0.34,15.8,10.33,1.02,15 years,12/21/2010,219.74,118.0,N,N,0.008,0.46,15.31,12.04,1.1,8 years,12/29/2017,257.74,131.0,N,N,5.211375686899822
Real Estate,American Century Real Estate Fund I Class (REAIX),Franklin Real Estate Securities Fund Class A (FREEX),39.0,79.0,0.0095,0.1,15.47,6.62,0.93,17 years,09/21/1995,514.74,113.0,N,N,0.0103,0.01,16.44,5.2,0.99,12 years,01/03/1994,227.47,28.21,Y,Y,5.2035042989213744
Real Estate,Neuberger Real Estate Fund A Class (NREAX),Cohen & Steers Institutional Realty Shares (CSRIX),85.0,30.0,0.0121,-0.03,16.89,4.52,1.02,20 years,05/01/2002,622.63,57.0,Y,Y,0.0075,0.13,16.67,7.27,1.03,18 years,02/14/2000,8183.0,30.0,N,N,5.2033583893054285
Real Estate,JHancock Real Estate Securities Fund Class I (JABGX),PGIM Real Estate Income Fund- Class Z (PRKZX),23.0,4.0,0.0091,0.18,15.61,7.84,1.0,5 years,10/14/2005,211.41,105.0,N,N,0.011,0.29,15.71,9.62,0.89,11 years,06/03/2015,56.87,112.0,N,N,5.202936336816651
Real Estate,Franklin Real Estate Securities Fund Class A (FREEX),BlackRock Real Estate Securities Fund Institutional Shares (BIREX),79.0,35.0,0.0103,0.01,16.44,5.2,0.99,12 years,01/03/1994,227.47,28.21,Y,Y,0.0075,0.1,16.66,6.7,1.01,9 years,09/28/2012,347.99,59.0,N,N,5.202471737037089
Real Estate,NYLI CBRE Real Estate Class I (CRARX),BlackRock Real Estate Securities Fund Investor A Shares (BAREX),86.0,50.0,0.0083,-0.03,16.92,4.45,1.01,6 years,12/31/1996,211.36,98.0,N,N,0.01,0.08,16.63,6.43,1.0,9 years,09/28/2012,347.99,59.0,Y,N,5.198679149291876
Real Estate,Goldman Sachs Real Estate Securities Fund Class A (GREAX),Franklin Real Estate Securities Fund Class C (FRRSX),31.0,86.0,0.0121,0.13,16.66,7.13,1.06,9 years,07/27/1998,52.41,39.0,Y,Y,0.0177,-0.04,16.44,4.43,0.99,12 years,01/03/1994,227.47,28.21,Y,N,5.195744502888464
Real Estate,Neuberger Real Estate Fund Trust Class (NBRFX),Cohen & Steers Institutional Realty Shares (CSRIX),84.0,30.0,0.0139999999999999,-0.02,16.86,4.7,1.02,20 years,05/01/2002,622.63,57.0,N,Y,0.0075,0.13,16.67,7.27,1.03,18 years,02/14/2000,8183.0,30.0,N,N,5.188486306968029
Real Estate,JHancock Real Estate Securities Fund Class I (JABGX),NAA Risk Managed Real Estate Fund Institutional (GURIX),23.0,44.0,0.0091,0.18,15.61,7.84,1.0,5 years,10/14/2005,211.41,105.0,N,N,0.0127,0.1,15.03,6.56,0.9,2 years,03/28/2014,179.97,69.0,N,N,5.180858874647509
Real Estate,Cromwell CenterSquare Real Estate Fund Institutional Class (MRASX),Fidelity Real Estate Index Fund (FSRNX),34.0,42.0,0.0101,0.1,16.82,6.78,1.03,22 years,12/31/1997,88.45,35.0,N,N,0.0007,0.09,17.26,6.58,1.0,14 years,09/08/2011,2894.28,13.0,N,Y,5.173835787105404
Real Estate,Virtus Duff & Phelps Real Estate Securities Fund Class I (PHRIX),Nuveen Real Estate Securities Fund Class C (FRLCX),27.0,73.0,0.0098999999999999,0.15,16.12,7.41,0.97,27 years,03/01/1995,332.31,17.0,N,N,0.0192999999999999,0.04,15.77,5.59,0.97,15 years,06/30/1995,761.39,62.0,Y,N,5.167193743577801
Real Estate,NYLI CBRE Real Estate Class A (CLARX),DWS RREEF Real Estate Securities Fund - Class C (RRRCX),88.0,84.0,0.0118,-0.05,17.03,4.11,1.02,6 years,12/31/1996,211.36,98.0,Y,Y,0.0173,-0.01,15.93,4.84,0.98,21 years,12/01/1999,937.62,106.0,Y,N,5.16243038177478
Real Estate,Columbia Real Estate Equity Fund Class A (CREAX),Cohen & Steers Realty Shares Fund Class C (CSJCX),27.0,56.0,0.0125,0.14,16.73,7.43,1.02,3 years,04/04/1994,130.03,41.0,Y,Y,0.018,0.07,16.71,6.28,1.04,18 years,07/02/1991,7484.33,30.0,Y,N,5.1584958404273165
Real Estate,JHancock Real Estate Securities Fund Class A (JYEBX),PGIM Real Estate Income Fund- Class C (PRKCX),25.0,15.0,0.0116,0.16,15.6,7.57,1.0,5 years,10/14/2005,211.41,105.0,Y,Y,0.021,0.22,15.62,8.52,0.88,11 years,06/03/2015,56.87,112.0,Y,N,5.157965686754966
Real Estate,PGIM Real Estate Income Fund- Class Z (PRKZX),abrdn Real Estate Fund Institutional Class (AIGYX),4.0,10.0,0.011,0.29,15.71,9.62,0.89,11 years,06/03/2015,56.87,112.0,N,N,0.01,0.25,15.4,8.93,0.96,8 years,12/29/1998,33.29,45.0,N,N,5.1570057607096125
Real Estate,Cromwell CenterSquare Real Estate Fund Investor Class (MRESX),Fidelity Real Estate Index Fund (FSRNX),35.0,42.0,0.0109,0.1,16.87,6.69,1.03,22 years,12/31/1997,88.45,35.0,N,Y,0.0007,0.09,17.26,6.58,1.0,14 years,09/08/2011,2894.28,13.0,N,Y,5.155132858641457
Real Estate,PGIM US Real Estate Fund- Class A (PJEAX),PGIM Real Estate Income Fund- Class C (PRKCX),4.0,15.0,0.0125,0.32,15.8,10.05,1.02,15 years,12/21/2010,219.74,118.0,Y,N,0.021,0.22,15.62,8.52,0.88,11 years,06/03/2015,56.87,112.0,Y,N,5.154607517259348
Real Estate,NYLI CBRE Real Estate Class I (CRARX),BlackRock Real Estate Securities Fund Investor C Shares (BCREX),86.0,72.0,0.0083,-0.03,16.92,4.45,1.01,6 years,12/31/1996,211.36,98.0,N,N,0.0175,0.04,16.62,5.65,1.01,9 years,09/28/2012,347.99,59.0,Y,N,5.126890129331425
Real Estate,Invesco Real Estate Fund Class C (IARCX),Neuberger Real Estate Fund I Class (NBRIX),98.0,84.0,0.0213,-0.15,16.32,2.6,1.0,20 years,05/01/1995,653.79,63.0,Y,N,0.0085,-0.01,16.91,4.91,1.02,20 years,05/01/2002,622.63,57.0,N,N,5.120355246863346
Real Estate,Principal Real Estate Securities Fund Institutional Class (PIREX),Cohen & Steers Realty Shares Fund Class A (CSJAX),45.0,32.0,0.0086,0.1,15.84,6.54,0.93,25 years,12/06/2000,6127.93,18.5,N,N,0.0115,0.12,16.72,6.97,1.04,18 years,07/02/1991,7484.33,30.0,Y,Y,5.111228884227463
Real Estate,Goldman Sachs Real Estate Securities Fund Class C (GRECX),Neuberger Real Estate Fund C Class (NRECX),56.0,90.0,0.0196,0.07,16.58,6.27,1.05,9 years,07/27/1998,52.41,39.0,Y,N,0.0196,-0.08,16.87,3.75,1.02,20 years,05/01/2002,622.63,57.0,Y,N,5.1112123699546945
Real Estate,Goldman Sachs Real Estate Securities Fund Class C (GRECX),Neuberger Real Estate Fund I Class (NBRIX),56.0,84.0,0.0196,0.07,16.58,6.27,1.05,9 years,07/27/1998,52.41,39.0,Y,N,0.0085,-0.01,16.91,4.91,1.02,20 years,05/01/2002,622.63,57.0,N,N,5.108133646411706
Real Estate,Principal Real Estate Securities Fund Class A (PRRAX),Cohen & Steers Realty Shares Fund Class C (CSJCX),57.0,56.0,0.0118999999999999,0.07,15.82,6.19,0.93,25 years,12/06/2000,6127.93,18.5,Y,Y,0.018,0.07,16.71,6.28,1.04,18 years,07/02/1991,7484.33,30.0,Y,N,5.1076005496456105
Real Estate,Nuveen Real Estate Securities Fund Class A (FREAX),Cohen & Steers Institutional Realty Shares (CSRIX),51.0,30.0,0.0118,0.09,15.78,6.38,0.97,15 years,06/30/1995,761.39,62.0,Y,N,0.0075,0.13,16.67,7.27,1.03,18 years,02/14/2000,8183.0,30.0,N,N,5.105744527326229
Real Estate,Goldman Sachs Real Estate Securities Fund Class A (GREAX),JHancock Real Estate Securities Fund Class I (JABGX),31.0,23.0,0.0121,0.13,16.66,7.13,1.06,9 years,07/27/1998,52.41,39.0,Y,Y,0.0091,0.18,15.61,7.84,1.0,5 years,10/14/2005,211.41,105.0,N,N,5.10399098221913
Real Estate,Neuberger Real Estate Fund A Class (NREAX),BlackRock Real Estate Securities Fund Investor A Shares (BAREX),85.0,50.0,0.0121,-0.03,16.89,4.52,1.02,20 years,05/01/2002,622.63,57.0,Y,Y,0.01,0.08,16.63,6.43,1.0,9 years,09/28/2012,347.99,59.0,Y,N,5.102836017674639
Real Estate,NYLI CBRE Real Estate Class I (CRARX),Goldman Sachs Real Estate Securities Fund Class A (GREAX),86.0,31.0,0.0083,-0.03,16.92,4.45,1.01,6 years,12/31/1996,211.36,98.0,N,N,0.0121,0.13,16.66,7.13,1.06,9 years,07/27/1998,52.41,39.0,Y,Y,5.100442253519551
Real Estate,JHancock Real Estate Securities Fund Class I (JABGX),PGIM Real Estate Income Fund- Class C (PRKCX),23.0,15.0,0.0091,0.18,15.61,7.84,1.0,5 years,10/14/2005,211.41,105.0,N,N,0.021,0.22,15.62,8.52,0.88,11 years,06/03/2015,56.87,112.0,Y,N,5.100328841015263
Real Estate,Columbia Real Estate Equity Fund Class A (CREAX),abrdn Real Estate Fund Institutional Class (AIGYX),27.0,10.0,0.0125,0.14,16.73,7.43,1.02,3 years,04/04/1994,130.03,41.0,Y,Y,0.01,0.25,15.4,8.93,0.96,8 years,12/29/1998,33.29,45.0,N,N,5.090244736672016
Real Estate,Goldman Sachs Real Estate Securities Fund Class A (GREAX),NYLI CBRE Real Estate Class A (CLARX),31.0,88.0,0.0121,0.13,16.66,7.13,1.06,9 years,07/27/1998,52.41,39.0,Y,Y,0.0118,-0.05,17.03,4.11,1.02,6 years,12/31/1996,211.36,98.0,Y,Y,5.090189537899187
Real Estate,Neuberger Real Estate Fund Trust Class (NBRFX),BlackRock Real Estate Securities Fund Investor A Shares (BAREX),84.0,50.0,0.0139999999999999,-0.02,16.86,4.7,1.02,20 years,05/01/2002,622.63,57.0,N,Y,0.01,0.08,16.63,6.43,1.0,9 years,09/28/2012,347.99,59.0,Y,N,5.087963935337239
Real Estate,Goldman Sachs Real Estate Securities Fund Class C (GRECX),Neuberger Real Estate Fund A Class (NREAX),56.0,85.0,0.0196,0.07,16.58,6.27,1.05,9 years,07/27/1998,52.41,39.0,Y,N,0.0121,-0.03,16.89,4.52,1.02,20 years,05/01/2002,622.63,57.0,Y,Y,5.0869652923391175
Real Estate,T. Rowe Price Real Estate Fund (TRREX),BlackRock Real Estate Securities Fund Institutional Shares (BIREX),75.0,35.0,0.0088,0.02,16.91,5.39,1.01,2 years,10/31/1997,666.87,6.2,N,Y,0.0075,0.1,16.66,6.7,1.01,9 years,09/28/2012,347.99,59.0,N,N,5.085208341089125
Real Estate,Virtus Duff & Phelps Real Estate Securities Fund Class C (PHRCX),American Century Real Estate Fund I Class (REAIX),52.0,39.0,0.0199,0.08,16.11,6.35,0.97,27 years,03/01/1995,332.31,17.0,Y,N,0.0095,0.1,15.47,6.62,0.93,17 years,09/21/1995,514.74,113.0,N,N,5.083971129479904
Real Estate,Nuveen Real Estate Securities Fund Class A (FREAX),Fidelity Real Estate Investment Portfolio (FRESX),51.0,53.0,0.0118,0.09,15.78,6.38,0.97,15 years,06/30/1995,761.39,62.0,Y,N,0.0064,0.08,16.59,6.34,1.01,27 years,11/17/1986,2812.5,35.0,N,Y,5.075241130463857
Real Estate,SEI Institutional Managed Trust Real Estate Fund Class F (SETAX),Cohen & Steers Institutional Realty Shares (CSRIX),7.0,30.0,0.0115,0.26,16.55,9.27,1.04,15 years,11/13/2003,72.64,72.0,N,N,0.0075,0.13,16.67,7.27,1.03,18 years,02/14/2000,8183.0,30.0,N,N,5.066717188696341
Real Estate,Principal Real Estate Securities Fund Class C (PRCEX),Virtus Duff & Phelps Real Estate Securities Fund Class A (PHRAX),78.0,31.0,0.0208,0.01,15.82,5.25,0.93,25 years,12/06/2000,6109.0,18.5,Y,N,0.0124,0.13,16.11,7.12,0.97,27 years,03/01/1995,332.31,17.0,Y,Y,5.065152485183899
Real Estate,Neuberger Real Estate Fund A Class (NREAX),Nuveen Real Estate Securities Fund Class A (FREAX),85.0,51.0,0.0121,-0.03,16.89,4.52,1.02,20 years,05/01/2002,622.63,57.0,Y,Y,0.0118,0.09,15.78,6.38,0.97,15 years,06/30/1995,761.39,62.0,Y,N,5.062485763930064
Real Estate,Principal Real Estate Securities Fund Institutional Class (PIREX),Cohen & Steers Realty Shares Fund Class I (CSJIX),45.0,30.0,0.0086,0.1,15.84,6.54,0.93,25 years,12/06/2000,6127.93,18.5,N,N,0.0088,0.13,16.71,7.26,1.04,18 years,07/02/1991,7484.33,30.0,N,N,5.060264419929114
Real Estate,Fidelity Real Estate Index Fund (FSRNX),Cohen & Steers Institutional Realty Shares (CSRIX),42.0,30.0,0.0007,0.09,17.26,6.58,1.0,14 years,09/08/2011,2894.28,13.0,N,Y,0.0075,0.13,16.67,7.27,1.03,18 years,02/14/2000,8183.0,30.0,N,N,5.058431034392229
Real Estate,American Century Real Estate Fund Investor Class (REACX),Franklin Real Estate Securities Fund Class A (FREEX),51.0,79.0,0.0115,0.09,15.47,6.39,0.93,17 years,09/21/1995,514.74,113.0,N,Y,0.0103,0.01,16.44,5.2,0.99,12 years,01/03/1994,227.47,28.21,Y,Y,5.0571868436071306
Real Estate,Neuberger Real Estate Fund C Class (NRECX),BlackRock Real Estate Securities Fund Investor C Shares (BCREX),90.0,72.0,0.0196,-0.08,16.87,3.75,1.02,20 years,05/01/2002,622.63,57.0,Y,N,0.0175,0.04,16.62,5.65,1.01,9 years,09/28/2012,347.99,59.0,Y,N,5.055294075329765
Real Estate,American Century Real Estate Fund A Class (AREEX),Principal Real Estate Securities Fund Institutional Class (PIREX),58.0,45.0,0.0139999999999999,0.07,15.47,6.14,0.93,17 years,09/21/1995,514.74,113.0,Y,N,0.0086,0.1,15.84,6.54,0.93,25 years,12/06/2000,6127.93,18.5,N,N,5.054846119462203
Real Estate,Neuberger Real Estate Fund Trust Class (NBRFX),Cohen & Steers Realty Shares Fund Class C (CSJCX),84.0,56.0,0.0139999999999999,-0.02,16.86,4.7,1.02,20 years,05/01/2002,622.63,57.0,N,Y,0.018,0.07,16.71,6.28,1.04,18 years,07/02/1991,7484.33,30.0,Y,N,5.049828497449294
Real Estate,Neuberger Real Estate Fund Trust Class (NBRFX),Nuveen Real Estate Securities Fund Class A (FREAX),84.0,51.0,0.0139999999999999,-0.02,16.86,4.7,1.02,20 years,05/01/2002,622.63,57.0,N,Y,0.0118,0.09,15.78,6.38,0.97,15 years,06/30/1995,761.39,62.0,Y,N,5.047613681592664
Real Estate,Cromwell CenterSquare Real Estate Fund Investor Class (MRESX),SEI Institutional Managed Trust Real Estate Fund Class F (SETAX),35.0,7.0,0.0109,0.1,16.87,6.69,1.03,22 years,12/31/1997,88.45,35.0,N,Y,0.0115,0.26,16.55,9.27,1.04,15 years,11/13/2003,72.64,72.0,N,N,5.047196776914495
Real Estate,Neuberger Real Estate Fund C Class (NRECX),Nuveen Real Estate Securities Fund Class C (FRLCX),90.0,73.0,0.0196,-0.08,16.87,3.75,1.02,20 years,05/01/2002,622.63,57.0,Y,N,0.0192999999999999,0.04,15.77,5.59,0.97,15 years,06/30/1995,761.39,62.0,Y,N,5.042918966137731
Real Estate,American Century Real Estate Fund C Class (ARYCX),Franklin Real Estate Securities Fund Class C (FRRSX),75.0,86.0,0.0215,0.02,15.45,5.35,0.93,17 years,09/21/1995,510.56,113.0,Y,N,0.0177,-0.04,16.44,4.43,0.99,12 years,01/03/1994,227.47,28.21,Y,N,5.039539505862792
Real Estate,Goldman Sachs Real Estate Securities Fund Class A (GREAX),Virtus Duff & Phelps Real Estate Securities Fund Class I (PHRIX),31.0,27.0,0.0121,0.13,16.66,7.13,1.06,9 years,07/27/1998,52.41,39.0,Y,Y,0.0098999999999999,0.15,16.12,7.41,0.97,27 years,03/01/1995,332.31,17.0,N,N,5.036631350047781
Real Estate,Cromwell CenterSquare Real Estate Fund Institutional Class (MRASX),SEI Institutional Managed Trust Real Estate Fund Class F (SETAX),34.0,7.0,0.0101,0.1,16.82,6.78,1.03,22 years,12/31/1997,88.45,35.0,N,N,0.0115,0.26,16.55,9.27,1.04,15 years,11/13/2003,72.64,72.0,N,N,5.028493848450548
Real Estate,Neuberger Real Estate Fund I Class (NBRIX),Nuveen Real Estate Securities Fund Class A (FREAX),84.0,51.0,0.0085,-0.01,16.91,4.91,1.02,20 years,05/01/2002,622.63,57.0,N,N,0.0118,0.09,15.78,6.38,0.97,15 years,06/30/1995,761.39,62.0,Y,N,5.027739386568006
Real Estate,American Century Real Estate Fund A Class (AREEX),Franklin Real Estate Securities Fund Class A (FREEX),58.0,79.0,0.0139999999999999,0.07,15.47,6.14,0.93,17 years,09/21/1995,514.74,113.0,Y,N,0.0103,0.01,16.44,5.2,0.99,12 years,01/03/1994,227.47,28.21,Y,Y,5.01911679565976
Real Estate,Neuberger Real Estate Fund C Class (NRECX),Cromwell CenterSquare Real Estate Fund Institutional Class (MRASX),90.0,34.0,0.0196,-0.08,16.87,3.75,1.02,20 years,05/01/2002,622.63,57.0,Y,N,0.0101,0.1,16.82,6.78,1.03,22 years,12/31/1997,88.45,35.0,N,N,5.007425301695687
Real Estate,Neuberger Real Estate Fund A Class (NREAX),Davis Real Estate Fund Class A (RPFRX),85.0,95.0,0.0121,-0.03,16.89,4.52,1.02,20 years,05/01/2002,622.63,57.0,Y,Y,0.01,-0.12,17.03,2.99,1.03,32 years,01/03/1994,124.33,16.0,Y,Y,5.006546598374695
Real Estate,DWS RREEF Real Estate Securities Fund - Class C (RRRCX),Principal Real Estate Securities Fund Class A (PRRAX),84.0,57.0,0.0173,-0.01,15.93,4.84,0.98,21 years,12/01/1999,937.62,106.0,Y,N,0.0118999999999999,0.07,15.82,6.19,0.93,25 years,12/06/2000,6127.93,18.5,Y,Y,5.006334625824155
Real Estate,Goldman Sachs Real Estate Securities Fund Class C (GRECX),NYLI CBRE Real Estate Class C (CRCRX),56.0,94.0,0.0196,0.07,16.58,6.27,1.05,9 years,07/27/1998,52.41,39.0,Y,N,0.0192999999999999,-0.1,16.96,3.29,1.01,6 years,12/31/1996,211.36,98.0,Y,N,5.003989842030881
Real Estate,NYLI CBRE Real Estate Class C (CRCRX),Neuberger Real Estate Fund Trust Class (NBRFX),94.0,84.0,0.0192999999999999,-0.1,16.96,3.29,1.01,6 years,12/31/1996,211.36,98.0,Y,N,0.0139999999999999,-0.02,16.86,4.7,1.02,20 years,05/01/2002,622.63,57.0,N,Y,5.002813387669217
Real Estate,DWS RREEF Real Estate Securities Fund - Class Instl (RRRRX),Invesco Real Estate Fund Class A (IARAX),61.0,94.0,0.0063,0.06,15.97,6.0,0.99,21 years,12/01/1999,937.62,106.0,N,N,0.0138,-0.1,16.34,3.36,1.0,20 years,05/01/1995,653.79,63.0,Y,Y,4.999606034456628
Real Estate,JHancock Real Estate Securities Fund Class I (JABGX),American Century Real Estate Fund I Class (REAIX),23.0,39.0,0.0091,0.18,15.61,7.84,1.0,5 years,10/14/2005,211.41,105.0,N,N,0.0095,0.1,15.47,6.62,0.93,17 years,09/21/1995,514.74,113.0,N,N,4.995522675192711
Real Estate,NYLI CBRE Real Estate Class I (CRARX),DWS RREEF Real Estate Securities Fund - Class A (RRRAX),86.0,72.0,0.0083,-0.03,16.92,4.45,1.01,6 years,12/31/1996,211.36,98.0,N,N,0.01,0.04,15.95,5.6,0.98,21 years,12/01/1999,937.62,106.0,Y,Y,4.989287909660019
Real Estate,American Century Real Estate Fund Investor Class (REACX),Cromwell CenterSquare Real Estate Fund Institutional Class (MRASX),51.0,34.0,0.0115,0.09,15.47,6.39,0.93,17 years,09/21/1995,514.74,113.0,N,Y,0.0101,0.1,16.82,6.78,1.03,22 years,12/31/1997,88.45,35.0,N,N,4.988216716461515
Real Estate,NYLI CBRE Real Estate Class C (CRCRX),Neuberger Real Estate Fund A Class (NREAX),94.0,85.0,0.0192999999999999,-0.1,16.96,3.29,1.01,6 years,12/31/1996,211.36,98.0,Y,N,0.0121,-0.03,16.89,4.52,1.02,20 years,05/01/2002,622.63,57.0,Y,Y,4.987941305331818
Real Estate,Sterling Capital Real Estate Fund Institutional (STMDX),Fidelity Real Estate Investment Portfolio (FRESX),34.0,53.0,0.0086,0.11,16.07,6.75,0.95,14 years,05/30/1980,62.02,7.62,N,N,0.0064,0.08,16.59,6.34,1.01,27 years,11/17/1986,2812.5,35.0,N,Y,4.985695303094493
Real Estate,American Century Real Estate Fund C Class (ARYCX),Franklin Real Estate Securities Fund Class A (FREEX),75.0,79.0,0.0215,0.02,15.45,5.35,0.93,17 years,09/21/1995,510.56,113.0,Y,N,0.0103,0.01,16.44,5.2,0.99,12 years,01/03/1994,227.47,28.21,Y,Y,4.985152051763035
Real Estate,Neuberger Real Estate Fund I Class (NBRIX),Nuveen Real Estate Securities Fund Class C (FRLCX),84.0,73.0,0.0085,-0.01,16.91,4.91,1.02,20 years,05/01/2002,622.63,57.0,N,N,0.0192999999999999,0.04,15.77,5.59,0.97,15 years,06/30/1995,761.39,62.0,Y,N,4.983925511160076
Real Estate,Neuberger Real Estate Fund C Class (NRECX),Davis Real Estate Fund Class A (RPFRX),90.0,95.0,0.0196,-0.08,16.87,3.75,1.02,20 years,05/01/2002,622.63,57.0,Y,N,0.01,-0.12,17.03,2.99,1.03,32 years,01/03/1994,124.33,16.0,Y,Y,4.982299520759118
Real Estate,Neuberger Real Estate Fund A Class (NREAX),Davis Real Estate Fund Class Y (DREYX),85.0,94.0,0.0121,-0.03,16.89,4.52,1.02,20 years,05/01/2002,622.63,57.0,Y,Y,0.0074,-0.1,17.04,3.26,1.03,32 years,01/03/1994,124.33,16.0,N,N,4.9790501291191696
Real Estate,Principal Real Estate Securities Fund Class A (PRRAX),Fidelity Real Estate Investment Portfolio (FRESX),57.0,53.0,0.0118999999999999,0.07,15.82,6.19,0.93,25 years,12/06/2000,6127.93,18.5,Y,Y,0.0064,0.08,16.59,6.34,1.01,27 years,11/17/1986,2812.5,35.0,N,Y,4.978942392334772
Real Estate,JHancock Real Estate Securities Fund Class A (JYEBX),SEI Institutional Managed Trust Real Estate Fund Class F (SETAX),25.0,7.0,0.0116,0.16,15.6,7.57,1.0,5 years,10/14/2005,211.41,105.0,Y,Y,0.0115,0.26,16.55,9.27,1.04,15 years,11/13/2003,72.64,72.0,N,N,4.966774619521393
Real Estate,Franklin Real Estate Securities Fund Class A (FREEX),Fidelity Real Estate Investment Portfolio (FRESX),79.0,53.0,0.0103,0.01,16.44,5.2,0.99,12 years,01/03/1994,227.47,28.21,Y,Y,0.0064,0.08,16.59,6.34,1.01,27 years,11/17/1986,2812.5,35.0,N,Y,4.96647493489326
Real Estate,Neuberger Real Estate Fund A Class (NREAX),Nuveen Real Estate Securities Fund Class C (FRLCX),85.0,73.0,0.0121,-0.03,16.89,4.52,1.02,20 years,05/01/2002,622.63,57.0,Y,Y,0.0192999999999999,0.04,15.77,5.59,0.97,15 years,06/30/1995,761.39,62.0,Y,N,4.962757157087489
Real Estate,American Century Real Estate Fund I Class (REAIX),Sterling Capital Real Estate Fund A (STMMX),39.0,48.0,0.0095,0.1,15.47,6.62,0.93,17 years,09/21/1995,514.74,113.0,N,N,0.0111,0.09,16.08,6.49,0.95,14 years,05/30/1980,62.02,7.62,Y,N,4.962642518858134
Real Estate,Nuveen Real Estate Securities Fund Class A (FREAX),Cohen & Steers Realty Shares Fund Class I (CSJIX),51.0,30.0,0.0118,0.09,15.78,6.38,0.97,15 years,06/30/1995,761.39,62.0,Y,N,0.0088,0.13,16.71,7.26,1.04,18 years,07/02/1991,7484.33,30.0,N,N,4.962223592953266
Real Estate,Columbia Real Estate Equity Fund Class A (CREAX),Virtus Duff & Phelps Real Estate Securities Fund Class I (PHRIX),27.0,27.0,0.0125,0.14,16.73,7.43,1.02,3 years,04/04/1994,130.03,41.0,Y,Y,0.0098999999999999,0.15,16.12,7.41,0.97,27 years,03/01/1995,332.31,17.0,N,N,4.961580932696095
